2.465016951408297352e+00;2.680436236085702806e+00;2.681283312780722294e+00;2.544757043996421331e+00;2.529240152229021987e+00;2.879758670943599608e+00;2.984705234226092685e+00;2.560793017356786105e+00;2.762792048609190143e+00;2.650436940223873439e+00;2.531384373533399845e+00;2.854657784109878360e+00;2.752424357900226326e+00;2.496441312254374267e+00;2.759416798048845543e+00;2.702241694454161181e+00;2.836052682329088359e+00;2.580016669476691504e+00;2.553066434851047006e+00;2.827669953916004175e+00;2.477508716058123728e+00;2.648661925194828459e+00;2.449239615335981668e+00;2.149320676461507595e+00;2.193598769202387277e+00;2.339973967492302354e+00;2.294112455236126280e+00;2.291667504697240343e+00;2.323909825836030674e+00;2.422714666129463179e+00;2.269560929142172778e+00;2.391337825970011988e+00;2.343400727569700859e+00;2.396461126117948481e+00;2.381444345149601460e+00;2.306321426621255721e+00;2.205252897682838942e+00;2.371962037608813301e+00;2.393127979846163544e+00;2.384512973220831444e+00;2.234980831930804435e+00;2.252629015760672093e+00;2.266086006771512285e+00;2.336752954844423691e+00;2.361490978176706168e+00;2.285533298467383290e+00;2.303823224670414227e+00;2.278198979013039693e+00;2.377461886651799805e+00;2.378166325886241328e+00;2.260413809901179683e+00;2.271699826523375876e+00;2.363931506835450058e+00;2.229075767362682203e+00;2.355031097100233506e+00;2.351631597964012332e+00;2.268087147104902890e+00;2.450061303684998748e+00;2.500895110812674460e+00;2.541743414814474633e+00;2.489955805177418213e+00;2.365283369644217260e+00;2.334358168113571885e+00;2.308964776947360242e+00;2.279433983514965956e+00;2.289539452965440702e+00;2.393705092064738249e+00;2.284209292505332556e+00;2.515908088353523198e+00;2.324844823201967170e+00;2.207363423182563178e+00;2.301844475605775653e+00;2.423744820177730297e+00;2.468525765784931103e+00;2.149202959870021079e+00;2.297521477065674667e+00;2.401765970953836593e+00;2.224909978239973274e+00;2.275027222030847618e+00;2.271886535306595789e+00;2.250611841600289154e+00;2.307027900216165772e+00;2.259902797474218961e+00;2.227484943264318229e+00;2.329344026053404182e+00;2.138441443105281614e+00;2.173283614153199483e+00;2.159782794988081012e+00;2.114578711931154764e+00;2.402556391037618866e+00;2.255642842553361671e+00;2.283321081669729580e+00;2.442477516037046215e+00;2.272546247462972513e+00;2.455864601840423767e+00;2.335706256664068281e+00;2.430104242854538299e+00;2.251626688490139916e+00;2.351733966819140154e+00;2.227070552315741470e+00
2.682462249564477652e+00;2.634370325851834949e+00;2.573240849667764785e+00;2.882465837276194875e+00;2.709512010112723690e+00;2.490195032474105119e+00;2.972173287851525014e+00;2.951280617341477175e+00;2.610785027332080954e+00;2.407098024132920067e+00;2.766575122450519064e+00;2.832989472348463433e+00;2.680680438767437668e+00;2.837260650714762633e+00;2.794986387884313750e+00;2.694852045150780917e+00;2.894218331204000627e+00;2.302530945163042908e+00;2.457695411515826045e+00;2.753810664456730173e+00;2.616733873274237787e+00;2.441182360456850997e+00;2.691680912522121716e+00;2.411617376048064365e+00;2.144338355116418793e+00;2.197492052002874008e+00;2.247284594233247113e+00;2.295777182797589688e+00;2.356643401229930213e+00;2.238040263314459377e+00;2.479879068504348805e+00;2.422661645510725048e+00;2.237098349022454968e+00;2.482728305804085878e+00;2.456597385172180736e+00;2.474047745442560231e+00;2.329170768151885174e+00;2.280491953177495201e+00;2.332158094953878713e+00;2.338173086918620136e+00;2.319253645075548320e+00;2.111242380644823058e+00;2.315599752837464997e+00;2.304741422244586335e+00;2.112109073525761271e+00;2.330070321171350045e+00;2.283539293953203320e+00;2.323744983107729922e+00;2.340391393003548259e+00;2.339968296678353266e+00;2.309073216503028991e+00;2.261270676061967855e+00;2.298523905473282447e+00;2.328067629483808076e+00;2.307566314988453549e+00;2.359770304375049754e+00;2.301423725414494026e+00;2.109349780978438282e+00;2.407540526657463431e+00;2.368660609332797318e+00;2.058585301258679667e+00;2.322111780251419511e+00;2.287520143932994632e+00;2.276807857747201069e+00;2.256798025480687642e+00;2.230249685404188220e+00;2.306935289421898627e+00;2.272997276755876594e+00;2.177959667746215189e+00;2.251560153183030266e+00;2.182270817085529391e+00;2.331462640272093712e+00;2.394159082123867854e+00;2.367812198919789779e+00;2.272792178911526406e+00;2.326670871963218978e+00;2.228953298597309285e+00;2.198902523705696055e+00;2.261669543578560315e+00;2.253716608593865356e+00;2.246213905060970184e+00;2.242788371749105281e+00;2.227250499713679499e+00;2.193198952844646055e+00;2.225561056827746409e+00;2.123071263801970421e+00;2.151074130382456762e+00;2.053861269601792383e+00;2.227581443423150009e+00;2.568905719574427593e+00;2.454320763218971191e+00;2.488531409626209445e+00;2.582736801039021035e+00;2.212315220427413465e+00;2.345362353718787318e+00;2.315005271502565964e+00;2.099835866448898081e+00;2.265716944798503718e+00;2.277127009686619630e+00;2.223970389361252575e+00
2.814636542789888729e+00;2.614542436192184294e+00;2.509878860056112160e+00;2.650670496980590762e+00;2.559997367147838432e+00;2.666749096791408480e+00;2.567733088142781117e+00;2.696846620518422277e+00;3.077468733121156319e+00;2.522198003134960231e+00;2.641112853800668070e+00;2.982248988597688388e+00;2.780058731977364417e+00;2.918965502596833517e+00;2.849711822055763122e+00;2.522772501542815071e+00;2.413711287568617081e+00;3.049534887162434593e+00;2.993214929418118952e+00;2.417660306823844252e+00;2.669630185515781573e+00;2.432464645171924289e+00;2.544978568040332956e+00;2.615568145793781607e+00;2.299354906749725647e+00;2.167759771052832463e+00;2.343329992736462142e+00;2.323800334089249020e+00;2.302408376345265406e+00;2.508923077920912181e+00;2.390000175262549487e+00;2.372585525611565327e+00;2.410927669400426243e+00;2.467700204686071430e+00;2.386785020431118731e+00;2.285925534222831512e+00;2.311455008617804285e+00;2.315328431394864328e+00;2.262661348438403053e+00;2.315110061553476317e+00;2.321535314534348249e+00;2.261097706156983023e+00;2.397119455039119273e+00;2.329281373721312942e+00;2.306233683142864255e+00;2.375782567189488326e+00;2.342089549758066269e+00;2.297028190863052544e+00;2.231346227951404693e+00;2.196810433649637240e+00;2.259888259073562722e+00;2.163794973325708249e+00;2.331892638391073191e+00;2.384749576743190325e+00;2.332926695814615314e+00;2.325409916863538928e+00;2.319391737187390223e+00;2.351717418183003616e+00;2.304819798989321544e+00;2.467686635575630838e+00;2.363340837368919090e+00;2.278211403969386151e+00;2.302107519134287905e+00;2.244015969959817891e+00;2.291632539497305832e+00;2.274014720501621234e+00;2.248207227057055668e+00;2.239921095655725392e+00;2.344499003897009271e+00;2.140376449029304684e+00;2.203595501455615668e+00;2.303341461379649235e+00;2.332219131348795216e+00;2.298057402579964936e+00;2.242910858046094802e+00;2.249446718073428553e+00;2.260631727138598279e+00;2.322688755106249836e+00;2.218094525382556359e+00;2.287886111462784200e+00;2.231029658235272439e+00;2.210706933851815048e+00;2.174395272606657770e+00;2.165583408112393471e+00;2.236792446456089323e+00;2.111698172395379380e+00;2.120566206800454712e+00;2.112345485212002938e+00;2.170140680774391484e+00;2.349961238923183870e+00;2.606726510120076945e+00;2.663485245549842784e+00;2.510409368210113179e+00;2.318576514774516983e+00;2.230081971478781622e+00;2.184570754324198560e+00;2.401365933479708836e+00;2.355650527153582363e+00;2.397822385017877700e+00;2.312224137022326875e+00
2.668196414485073387e+00;2.809311769690185034e+00;2.974070564470107758e+00;2.681750176054488843e+00;2.853201485381341662e+00;2.850840709961970809e+00;2.941096937836466196e+00;2.644173626717531977e+00;2.620703873549294904e+00;2.893925626355544622e+00;2.646755463528600139e+00;2.853659895222359300e+00;2.862452318763019310e+00;2.785987930365167564e+00;3.135940259004616149e+00;2.662628128070982036e+00;3.111779941461038312e+00;3.142259749243399458e+00;2.811127727523321518e+00;2.711960125694049317e+00;2.549206960232165642e+00;2.714904242631901887e+00;2.892207486894665003e+00;2.284906325247642478e+00;2.434976269608768895e+00;2.229019325543240448e+00;2.386508961914441951e+00;2.252848233046027104e+00;2.346265158631808845e+00;2.368329005292021172e+00;2.398590657605923049e+00;2.342670781227157661e+00;2.254268875929304805e+00;2.313164623480572502e+00;2.400885065197017720e+00;2.435054867559130809e+00;2.291370437502698199e+00;2.473915640070481370e+00;2.357701750079633563e+00;2.276818768957982630e+00;2.253473069277673879e+00;2.340282175902085537e+00;2.424748120662729267e+00;2.313882616321106145e+00;2.368831929221308474e+00;2.349886632891987404e+00;2.354890034784752118e+00;2.273791531433834834e+00;2.426267384478889788e+00;2.332608700161204585e+00;2.250880372843624411e+00;2.196617221820867716e+00;2.260791089681670307e+00;2.338625388495989998e+00;2.307943382076310002e+00;2.323364184931747456e+00;2.291812546462302702e+00;2.313219065753052472e+00;2.290316009247304940e+00;2.325826410752036999e+00;2.369531412181594909e+00;2.243631947979024321e+00;2.285210451463317138e+00;2.369903796982604227e+00;2.367628902709738359e+00;2.216287678351173795e+00;2.359789555593272414e+00;2.230018644112813586e+00;2.336932395284843977e+00;2.292026280227941637e+00;2.204758320783373193e+00;2.231752925451155001e+00;2.377257502904319253e+00;2.232142390250507979e+00;2.138649171538332894e+00;2.238867625706259190e+00;2.352019121786165456e+00;2.306120692695835750e+00;2.286537988281566403e+00;2.265571119818478696e+00;2.206308470962478285e+00;2.270814096168439544e+00;2.239864088950112464e+00;2.202309493001751495e+00;2.150703264431641948e+00;2.135565903905365381e+00;2.227576388180898537e+00;2.226819447088860038e+00;2.201706623425563780e+00;2.424336516856190560e+00;2.410437088501793390e+00;2.468135606866316500e+00;2.444443329936750953e+00;2.159823213515552620e+00;2.350012882805320835e+00;2.211933618904243115e+00;2.333052534427605629e+00;2.436610019598915322e+00;2.289156611757712234e+00;2.352585270637916892e+00
2.814120688599232700e+00;3.029296932907513451e+00;2.432692420903294295e+00;3.000366332539855296e+00;3.155025604398116190e+00;2.578187633652068822e+00;2.698700425542690517e+00;3.020343466620439621e+00;2.991754015863083982e+00;2.571963117255190667e+00;2.885503805889335194e+00;2.626704577222106707e+00;2.575716198153449099e+00;2.876953175629241244e+00;2.588598209920412785e+00;2.554576359346448111e+00;2.848028524807413309e+00;2.768705149905609009e+00;2.487935133561033574e+00;2.858161228628635531e+00;2.892682745156134327e+00;2.506860874863492405e+00;2.827547633436299890e+00;2.637895503560847565e+00;2.441315875935757163e+00;2.175261640979102129e+00;2.258943818513211799e+00;2.289741867378994211e+00;2.376476229035565879e+00;2.355837395840450377e+00;2.538327779348451330e+00;2.529315811977120632e+00;2.362307868981074144e+00;2.407110878282105126e+00;2.363702978055398862e+00;2.450572625095359669e+00;2.303157377869432754e+00;2.292431259106592734e+00;2.267338917092834638e+00;2.315341161781315105e+00;2.381560546626000807e+00;2.312081712255544819e+00;2.257489004513804076e+00;2.321371620493083654e+00;2.160163615647417767e+00;2.218567857778123820e+00;2.369353188440556757e+00;2.306854342440054495e+00;2.201707753867048645e+00;2.225230753799240624e+00;2.231107122640346052e+00;2.326450513278580878e+00;2.354108836468574495e+00;2.454496138695429597e+00;2.427269882888102082e+00;2.416681564055100484e+00;2.389727609181519163e+00;2.303948604479652662e+00;2.301893299257555370e+00;2.352182208483464709e+00;2.332430496854983382e+00;2.363096235024770397e+00;2.330061717816423794e+00;2.311485534078448811e+00;2.342172466429659927e+00;2.401055962130416166e+00;2.340547085754290713e+00;2.358695977570645308e+00;2.318425963927147837e+00;2.284185651111923399e+00;2.348571682772221614e+00;2.409321189271332653e+00;2.468951762577045184e+00;2.226431063057060733e+00;2.253034365210965007e+00;2.237912274152425329e+00;2.185006053115372993e+00;2.349242714129008203e+00;2.278142273792787886e+00;2.204467205882853165e+00;2.301965408048086470e+00;2.201506979185609225e+00;2.269434816268526056e+00;2.224647445411368274e+00;2.238461682109937012e+00;2.277374140093324062e+00;2.211024300629717665e+00;2.187024666511040216e+00;2.252535735562475327e+00;2.313628939068572254e+00;2.632811257157272600e+00;2.475237960463335440e+00;2.376601316922890117e+00;2.413069970377184070e+00;2.329747067684214024e+00;2.319961474924409739e+00;2.304209976417539441e+00;2.408653044913040997e+00;2.418603042521048962e+00;2.313478351009715883e+00
2.881067237873543352e+00;3.123061464302797852e+00;2.577922450819979172e+00;2.627422689014127677e+00;2.990984027538988954e+00;2.663408843371058765e+00;2.930361491809972740e+00;2.764437028848980571e+00;3.070796325075327182e+00;3.034137313687282678e+00;2.679038561497975035e+00;2.845272545749926607e+00;2.495261112272352033e+00;3.006963754463891636e+00;2.765919801321669702e+00;2.447939311699425691e+00;2.992992809211362903e+00;2.549288858666701962e+00;2.920415012840070101e+00;2.879148983925328142e+00;2.672648521978368663e+00;2.519744414865639826e+00;2.768040284312120569e+00;2.754432153622073720e+00;2.431550410022487174e+00;2.325543934114937983e+00;2.272485696819017686e+00;2.260485053041421111e+00;2.354808756686145532e+00;2.253106151234520738e+00;2.235445893467312040e+00;2.157296122740608002e+00;2.277001334260518206e+00;2.300947059285668672e+00;2.282842603494148026e+00;2.127707025774831617e+00;2.264670601692089669e+00;2.177258384315530648e+00;2.054546371431072771e+00;2.304034783221252436e+00;2.280537535778721647e+00;2.272657616924014246e+00;2.471537350136191691e+00;2.326530056507348565e+00;2.202192794950601495e+00;2.383449248277963228e+00;2.344348665421686739e+00;2.296013559141994786e+00;2.220386836339167225e+00;2.296406627155397118e+00;2.368414455987556178e+00;2.388039664332210599e+00;2.294936636639736793e+00;2.340309938824407077e+00;2.378975930647923676e+00;2.288937676463789206e+00;2.261726078043302390e+00;2.351305265450758242e+00;2.224934086679601908e+00;2.285868481936135233e+00;2.237374208273213760e+00;2.474108425874563366e+00;2.358855747202793118e+00;2.256870783703011973e+00;2.361152938042128557e+00;2.263042623931288855e+00;2.335087087222461832e+00;2.384151135458268733e+00;2.305850449393970880e+00;2.127684647768057769e+00;2.242272595414038339e+00;2.496502229590370714e+00;2.456894243315463910e+00;2.266330181377107511e+00;2.335725173271625099e+00;2.207598977767629922e+00;2.504350862815632794e+00;2.339044025727397447e+00;2.211620239700702761e+00;2.393077321490672205e+00;2.127404282768011523e+00;2.207227341339868865e+00;2.304296845133535054e+00;2.388516272560472053e+00;2.416400034539672781e+00;2.189435586099479636e+00;2.176662463831565475e+00;2.377202880514577732e+00;2.333296278742624352e+00;2.377229351370741206e+00;2.553683119087167608e+00;2.703126812570106008e+00;2.577980426411557779e+00;2.496376266177757319e+00;2.364230684397937932e+00;2.302788555407536020e+00;2.413737263968366076e+00;2.416867441173531361e+00;2.336909891885150081e+00;2.376063429440154806e+00
2.566924772087026074e+00;3.014677165315211571e+00;3.099178880822679005e+00;2.639920910477766114e+00;2.601433152795408432e+00;2.864667112454293729e+00;2.925848880281713082e+00;2.493950642823660857e+00;2.693387153522134092e+00;3.040960742100470071e+00;2.867696778900729271e+00;2.815433997049424875e+00;2.963192632418106598e+00;2.496516348449953959e+00;2.738834417395699550e+00;2.978718735290121433e+00;2.580004536519322045e+00;2.389104472440025440e+00;2.395136462126105759e+00;2.561304685687108673e+00;2.789995814264384144e+00;2.771326542512415614e+00;2.849903468034987508e+00;2.836293190768596428e+00;2.751448007191329204e+00;2.524406659277951714e+00;2.220289482971405270e+00;2.224941402766036802e+00;2.338765960143044609e+00;2.366816800645879404e+00;2.234140363368803506e+00;2.279712145419946712e+00;2.261292222422058629e+00;2.364901945856489718e+00;2.290719116273959521e+00;2.202321238262262781e+00;2.173632041525491498e+00;2.213818623225144666e+00;2.216179042244708963e+00;2.346844329062374612e+00;2.364896874467592003e+00;2.426309981778443703e+00;2.433660221624358133e+00;2.352867847830494519e+00;2.200802699462005130e+00;2.252150895541952913e+00;2.271456043582645190e+00;2.257596719951797226e+00;2.348460769556417027e+00;2.311392803741247448e+00;2.282022003742140370e+00;2.199043437546678970e+00;2.228626019979846440e+00;2.275185451152708538e+00;2.280820774139749929e+00;2.310290430921946747e+00;2.318382202630163480e+00;2.337226879808706581e+00;2.360643778891833300e+00;2.209540782565519557e+00;2.279602108368428137e+00;2.361096419017016945e+00;2.442318143435848299e+00;2.378967470293658515e+00;2.322706337137113497e+00;2.237784541003470018e+00;2.343169458968133778e+00;2.277715834517962001e+00;2.349496810204668495e+00;2.143519430441798157e+00;2.259697503811155528e+00;2.287654888283789045e+00;2.340718102146552404e+00;2.279903169084969594e+00;2.256661561992072684e+00;2.460713821588597305e+00;2.480797431136991804e+00;2.301316212555847507e+00;2.224537134959385209e+00;2.263257393758374647e+00;2.345089066278358558e+00;2.418510747800633354e+00;2.339583726792216822e+00;2.360394985120135569e+00;2.294923709357052033e+00;2.202050318976426890e+00;2.247195779869331833e+00;2.183358062050652304e+00;2.246171880658613951e+00;2.283188793959483043e+00;2.721794384568569036e+00;2.789715847597570964e+00;2.466007368019146995e+00;2.616626522721989367e+00;2.572101174980894633e+00;2.576744797371372186e+00;2.427654531087672485e+00;2.335152723400273800e+00;2.414365319381202468e+00;2.312404371328628194e+00
2.847754789624479255e+00;2.873467755925112055e+00;2.636912835838203684e+00;2.821182329771049879e+00;2.848638672694587370e+00;3.086903064259518104e+00;2.842616194407322716e+00;2.843924202009970426e+00;2.753819348755820684e+00;3.242282971143455317e+00;2.965883315767964046e+00;3.030226960016519477e+00;3.012048269902253494e+00;2.801433163666755544e+00;2.675893718176694858e+00;2.772045644964564737e+00;3.140542073671181100e+00;2.848660740415899895e+00;2.567811570390388987e+00;2.815483852159617051e+00;2.780873928301617060e+00;2.917027942105022476e+00;2.943768511597387061e+00;2.768521208505624998e+00;2.665568408205159390e+00;2.576360008152436265e+00;2.219886797859723426e+00;2.231002502053700987e+00;2.300470054984645518e+00;2.256036200919505408e+00;2.255755251934828731e+00;2.262907721002130668e+00;2.278723992900586470e+00;2.262120378327404868e+00;2.307224101587445286e+00;2.177113515093753282e+00;2.321572863777773499e+00;2.301850288456136706e+00;2.294366483588203387e+00;2.396669081250961675e+00;2.396682721697448226e+00;2.388308149504132505e+00;2.471633018786639102e+00;2.370574465385257401e+00;2.143871551929117381e+00;2.229621691810105943e+00;2.252464729100295049e+00;2.264905928746715702e+00;2.264675806510384692e+00;2.188812783927597927e+00;2.297865760486411446e+00;2.377980557500060765e+00;2.391503117822650903e+00;2.308143738234058162e+00;2.190174962661195490e+00;2.230398736835869311e+00;2.373912037881571457e+00;2.301248539007625382e+00;2.380120627993405069e+00;2.361638427519247685e+00;2.259030448762654686e+00;2.365642767254676038e+00;2.405801779963252507e+00;2.385405914148133188e+00;2.279310910668014056e+00;2.366999880481335250e+00;2.218738258566701038e+00;2.184187679963024209e+00;2.241336556508017885e+00;2.307529165789909520e+00;2.285324756849035133e+00;2.351239700351609230e+00;2.355624303279131748e+00;2.233122455688053343e+00;2.285573178788199655e+00;2.276784182596826689e+00;2.254554224667205897e+00;2.238151583723101634e+00;2.272330360491747303e+00;2.304029723671083385e+00;2.305872106658992227e+00;2.220143705580002624e+00;2.240996624363808198e+00;2.253506805289023252e+00;2.294037230508696013e+00;2.180140321761772526e+00;2.170746547592762532e+00;2.192945602841662289e+00;2.079293038120819670e+00;2.466628507258134206e+00;2.582141678762813974e+00;2.687231423421457599e+00;2.669274581435301830e+00;2.642966750514410990e+00;2.337349937681322487e+00;2.451766917572274274e+00;2.516746427185577950e+00;2.343160559505828022e+00;2.464498515328219952e+00;2.260652352608460536e+00
2.338123225318970100e+00;2.574766971705076291e+00;2.855928568285858393e+00;2.567988335876267403e+00;2.907344517262490324e+00;2.692689588048631677e+00;2.794405522682867016e+00;2.908733195664140680e+00;2.907902530703232458e+00;2.790880997897651206e+00;2.666960291285039197e+00;2.879392615437209813e+00;2.638934964901754832e+00;2.971881788579541883e+00;2.697997843801506868e+00;2.862445571418718693e+00;2.582266829672968278e+00;2.885923008716957838e+00;2.669563658338161893e+00;2.978111043581857409e+00;2.910872102115796167e+00;2.941079120784925394e+00;2.927751946841282482e+00;2.971311732432142527e+00;2.428796875857130555e+00;2.567266453956213113e+00;2.352153411501343161e+00;2.296830386260729995e+00;2.295416417612934357e+00;2.262869937266105858e+00;2.351416083343792707e+00;2.331359523304727510e+00;2.373931464999109675e+00;2.278150019883559807e+00;2.285294608840450437e+00;2.330701265169072389e+00;2.343818174105882335e+00;2.293769945729403847e+00;2.518797880069940653e+00;2.551056551059793343e+00;2.600700542031943563e+00;2.379925371183794880e+00;2.388005539156008439e+00;2.268998517545894877e+00;2.376223397214651367e+00;2.256583628933982677e+00;2.271515073732637724e+00;2.264140273576215723e+00;2.285598594926000260e+00;2.281345946492171262e+00;2.389911881463406829e+00;2.325750644020472269e+00;2.271444559559356424e+00;2.257296484682872695e+00;2.172157731919958756e+00;2.273471869467624806e+00;2.449823082145458741e+00;2.408585848545801600e+00;2.455736585134214778e+00;2.315592935171060240e+00;2.322418277471889336e+00;2.444521279998550067e+00;2.352778474004811216e+00;2.301631452768392538e+00;2.349688054165849582e+00;2.212076840596621796e+00;2.306356167653220268e+00;2.226042766117613425e+00;2.292655136089746915e+00;2.412508689583573673e+00;2.311316662864067784e+00;2.435692878894376801e+00;2.645952638223705300e+00;2.424766251778666337e+00;2.449013266442384484e+00;2.298629831000901014e+00;2.292714902613487205e+00;2.211789576826841852e+00;2.231907265759449643e+00;2.290550763474354046e+00;2.405974022348368102e+00;2.340462588455449300e+00;2.354953580353542186e+00;2.389507774374324711e+00;2.344144453487642554e+00;2.257617877775385917e+00;2.186505052522597303e+00;2.157218610108317947e+00;2.200417810726722045e+00;2.311563333361198680e+00;2.260230842440046573e+00;2.395070466016504973e+00;2.708094108262203203e+00;2.560727411159497535e+00;2.373717981475054639e+00;2.412678983136265387e+00;2.375576003066254938e+00;2.501803878193403996e+00;2.335937702120926218e+00;2.454899522228064956e+00
2.387821878036772816e+00;2.545851597549441792e+00;2.886677970434493812e+00;2.788921650281150910e+00;3.065974104928750776e+00;2.526916734173429102e+00;2.659704529914400872e+00;2.785510341558505409e+00;2.572098467209875672e+00;2.869582072096006797e+00;2.775576273785626658e+00;2.540011599705169321e+00;2.849946119065977168e+00;2.705326180118411195e+00;2.650358747027303785e+00;2.723599244819015830e+00;2.336928342312978746e+00;2.424046938439888166e+00;2.883332432594609251e+00;2.874642096857959128e+00;2.729938986794877120e+00;2.956587474951951400e+00;3.058084043391978923e+00;2.504463869365125550e+00;2.873611152217796505e+00;2.600766359992142007e+00;2.440947182252748870e+00;2.298428657456783597e+00;2.373888711368404181e+00;2.330384023460664089e+00;2.286550688883158156e+00;2.284856788834197516e+00;2.317425921859963545e+00;2.263656812232764270e+00;2.295931358946054601e+00;2.404429336865500311e+00;2.364694644007333757e+00;2.223182853910410373e+00;2.376612550921605838e+00;2.354245929892665234e+00;2.346922147394420399e+00;2.397393009826091603e+00;2.320071498490613227e+00;2.304485356865466628e+00;2.311486317922570866e+00;2.283340444143692860e+00;2.271472717971033450e+00;2.299521571619528526e+00;2.335887012712382749e+00;2.266301703842979354e+00;2.302184735712950570e+00;2.300535548119358786e+00;2.342900870661228208e+00;2.362909295785014407e+00;2.311953265755895881e+00;2.303991443238305514e+00;2.335727771601419978e+00;2.413743800522538230e+00;2.332157174625140605e+00;2.377140028701226537e+00;2.332788184834603484e+00;2.286156800587840543e+00;2.259220681844557710e+00;2.351428074335916829e+00;2.335255915492192802e+00;2.242796421921159578e+00;2.239068250570813046e+00;2.293056323977665567e+00;2.317656342772713707e+00;2.548401758319432275e+00;2.352782945005504445e+00;2.498166616934116124e+00;2.476920569929462967e+00;2.411135552412118965e+00;2.416583493654382853e+00;2.256801893884363253e+00;2.261345579082818968e+00;2.250100080730847552e+00;2.357502617948993517e+00;2.348396445846331559e+00;2.349188044968455458e+00;2.353457707084172235e+00;2.290361476164349153e+00;2.265789353096619330e+00;2.212853985788387323e+00;2.198269732499972484e+00;2.146280607191849654e+00;2.315129489836844634e+00;2.422093990558902288e+00;2.397699984718191235e+00;2.370254223338102761e+00;2.442279409605381701e+00;2.424351554790192154e+00;2.632232703809566310e+00;2.449819213955882979e+00;2.440723909026944138e+00;2.818695888009024486e+00;2.690150095627328319e+00;2.528999210747564508e+00;2.758713458305069199e+00
